DPU,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,S_Tree,RIS,1,4.2598305665348145e-07,8.134600000009589e-05,1.2489079999942576,0.06105214708379269,0.040907694731778334,7.046210342800107,0.026870559874942235,0.002201763101826152,8.426232279569762
AMM,S_Tree,RIS,2,2.588394134447859e-07,5.843600000004566e-05,0.7588720000006762,0.072784075615712,0.04090769473174166,3.5301903110957866,0.026870559874942235,0.0011901473114511133,4.430873483469723
AMM,S_Tree,RIS,4,1.7457928348883088e-07,4.701800000002062e-05,0.5118360000004292,0.09583841533217717,0.0409076947317679,1.7650951555505792,0.026870559874942235,0.0006473743386773687,2.4412423924078563
AMM,S_Tree,RIS,8,1.4940179618819643e-07,4.396600000001393e-05,0.4380200000003554,0.16216808509892264,0.04090769473176965,0.8896327174754108,0.026870559874942235,0.0003934143491019703,1.558036586932299
AMM,S_Tree,RIS,16,1.334649679038835e-07,4.212400000000989e-05,0.3912960000003087,0.28744230226267364,0.040907694731766954,0.4519014984393453,0.026870559874942235,0.00023035022704240854,1.1986906630010472
AMM,S_Tree,RIS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.557625046027575,0.04090769473176559,0.22595074921957664,0.026870559874942235,0.0001405568729669376,1.2317243124033261
AMM,S_Tree,RWS,1,3.9758846113430023e-07,0.00029141499999954285,0.18036000000009775,0.39546820358331064,33.00789503924659,0.0652209275252144,0.18981723712108778,0.0010943042159355,33.8401475242807
AMM,S_Tree,RWS,2,2.410743726867973e-07,0.00017669699999956463,0.13934000000005672,0.43843042996997184,16.5080163465927,0.06522092752526641,0.18981723712108778,0.0006020895914209445,17.341603968874878
AMM,S_Tree,RWS,4,1.61972803448847e-07,0.00011871900000017784,0.11704800000003444,0.5241069020189907,8.254009061098875,0.06522092752526577,0.18981723712108778,0.00033169870763015717,9.150652707444689
AMM,S_Tree,RWS,8,1.3902464389554304e-07,0.00010189900000014095,0.11316800000003056,0.8283181566753127,4.1310733575622045,0.06522092752525636,0.18981723712108778,0.00020505522033704835,5.327904772128874
AMM,S_Tree,RWS,16,1.2400328618556227e-07,9.088900000011681e-05,0.11094800000002834,1.3634506784388418,2.0696055057946405,0.06522092752525623,0.18981723712108778,0.00012372798101467554,3.7992570898641556
AMM,S_Tree,RWS,32,1.2076161988956642e-07,8.85130000001116e-05,0.11049600000002789,2.604961256442052,1.0348036407053498,0.06522092752525738,0.18981723712108778,7.78012441173688e-05,4.005465496799513
AMM,S_Tree,ROS,1,3.9758846113430023e-07,0.00029141499999954285,1.165659999996485,0.195157972831522,16.04622765456952,0.19068884547572618,0.09211561460434935,0.009481972500003454,17.699623872566068
AMM,S_Tree,ROS,2,2.410743726867973e-07,0.00017669699999956463,0.7067880000006241,0.2175651284788062,8.029787385871211,0.19068884547576406,0.0921156146043836,0.00471323445348878,9.24183514695865
AMM,S_Tree,ROS,4,1.61972803448847e-07,0.00011871900000017784,0.47487600000039226,0.26149296848315695,4.014894580738617,0.19068884547598206,0.09211561460440676,0.002344650628817232,5.036531540904177
AMM,S_Tree,ROS,8,1.3902464389554304e-07,0.00010189900000014095,0.407596000000325,0.4017348575583453,2.014120848977539,0.1906888454759718,0.09211561460440881,0.0011264668910334731,3.1074846715322675
AMM,S_Tree,ROS,16,1.2400328618556227e-07,9.088900000011681e-05,0.36355600000028093,0.6677100137780574,1.013733983096685,0.1906888454757727,0.09211561460443436,0.0005596397391992899,2.328455109697716
AMM,S_Tree,ROS,32,1.2076161988956642e-07,8.85130000001116e-05,0.3540520000002714,1.2649950915991388,0.5068678793561848,0.190688845475758,0.09211561460441718,0.0002581660105593218,2.40906623080795
AMM,ST_Tree_Ac,RIS,1,4.2598305665348145e-07,8.134600000009589e-05,1.2489079999942576,0.0,0.040907694731778334,7.046210342800107,0.026870559874942235,0.00035407937132076475,8.363332448755463
AMM,ST_Tree_Ac,RIS,2,2.588394134447859e-07,5.843600000004566e-05,0.7588720000006762,0.072784075615712,0.04090769473174166,3.5301903110957866,0.026870559874942235,0.00018374546078887905,4.429867081619061
AMM,ST_Tree_Ac,RIS,4,1.7457928348883088e-07,4.701800000002062e-05,0.5118360000004292,0.09583841533217717,0.0409076947317679,1.7650951555505792,0.026870559874942235,9.52857653327017e-05,2.440690303834512
AMM,ST_Tree_Ac,RIS,8,1.4940179618819643e-07,4.396600000001393e-05,0.4380200000003554,0.16216808509892264,0.04090769473176965,0.8896327174754108,0.026870559874942235,5.275042622882273e-05,1.5576959230094258
AMM,ST_Tree_Ac,RIS,16,1.334649679038835e-07,4.212400000000989e-05,0.3912960000003087,0.28744230226267364,0.040907694731766954,0.4519014984393453,0.026870559874942235,2.850164845413288e-05,1.1984888144224588
AMM,ST_Tree_Ac,RIS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.557625046027575,0.04090769473176559,0.22595074921957664,0.026870559874942235,1.5783808532271884e-05,1.2315995393388914
AMM,ST_Tree_Ac,RWS,1,3.9758846113430023e-07,0.00029141499999954285,0.18036000000009775,0.0,33.00789503924659,0.0652209275252144,0.18981723712108778,0.0001735965471042053,33.443758613028564
AMM,ST_Tree_Ac,RWS,2,2.410743726867973e-07,0.00017669699999956463,0.13934000000005672,0.43843042996997184,16.5080163465927,0.06522092752526641,0.18981723712108778,9.083345591599172e-05,17.341092712739375
AMM,ST_Tree_Ac,RWS,4,1.61972803448847e-07,0.00011871900000017784,0.11704800000003444,0.5241069020189907,8.254009061098875,0.06522092752526577,0.18981723712108778,4.738992137597762e-05,9.150368398658435
AMM,ST_Tree_Ac,RWS,8,1.3902464389554304e-07,0.00010189900000014095,0.11316800000003056,0.8283181566753127,4.1310733575622045,0.06522092752525636,0.18981723712108778,2.6498776177758645e-05,5.327726215684715
AMM,ST_Tree_Ac,RWS,16,1.2400328618556227e-07,9.088900000011681e-05,0.11094800000002834,1.3634506784388418,2.0696055057946405,0.06522092752525623,0.18981723712108778,1.4578818140209607e-05,3.7991479407012814
AMM,ST_Tree_Ac,RWS,32,1.2076161988956642e-07,8.85130000001116e-05,0.11049600000002789,2.604961256442052,1.0348036407053498,0.06522092752525738,0.18981723712108778,8.272206410327705e-06,4.005395967761806
AMM,ST_Tree_Ac,ROS,1,3.9758846113430023e-07,0.00029141499999954285,1.165659999996485,0.0,16.04622765456952,0.19068884547572618,0.09211561460434935,0.0016229287499937577,17.49660685598454
AMM,ST_Tree_Ac,ROS,2,2.410743726867973e-07,0.00017669699999956463,0.7067880000006241,0.0,8.029787385871211,0.19068884547576406,0.0921156146043836,0.000860318431191105,9.020417102457547
AMM,ST_Tree_Ac,ROS,4,1.61972803448847e-07,0.00011871900000017784,0.47487600000039226,0.0,4.014894580738617,0.19068884547598206,0.09211561460440676,0.00045637158312931487,4.773150293375331
AMM,ST_Tree_Ac,ROS,8,1.3902464389554304e-07,0.00010189900000014095,0.407596000000325,0.0,2.014120848977539,0.1906888454759718,0.09211561460440881,0.0002769127235992592,2.7049002598064877
AMM,ST_Tree_Ac,ROS,16,1.2400328618556227e-07,9.088900000011681e-05,0.36355600000028093,0.0,1.013733983096685,0.1906888454757727,0.09211561460443436,0.00016550169773123658,1.6603509578781905
AMM,ST_Tree_Ac,ROS,32,1.2076161988956642e-07,8.85130000001116e-05,0.3540520000002714,0.0,0.5068678793561848,0.190688845475758,0.09211561460441718,9.55046051438105e-05,1.1439084778033952
AMM,STIFT,RIS,1,4.2598305665348145e-07,8.134600000009589e-05,1.2489079999942576,0.0,0.040907694731778334,7.046210342800107,0.026870559874942235,0.00035407937132076475,8.363332448755463
AMM,STIFT,RIS,2,2.588394134447859e-07,5.843600000004566e-05,0.7588720000006762,0.072784075615712,0.04090769473174166,3.5301903110957866,0.026870559874942235,0.00018374546078887905,4.429867081619061
AMM,STIFT,RIS,4,1.7457928348883088e-07,4.701800000002062e-05,0.5118360000004292,0.09583841533217717,0.0409076947317679,1.7650951555505792,0.026870559874942235,9.52857653327017e-05,2.440690303834512
AMM,STIFT,RIS,8,1.4940179618819643e-07,4.396600000001393e-05,0.4380200000003554,0.16216808509892264,0.04090769473176965,0.8896327174754108,0.026870559874942235,5.275042622882273e-05,1.5576959230094258
AMM,STIFT,RIS,16,1.334649679038835e-07,4.212400000000989e-05,0.3912960000003087,0.28744230226267364,0.040907694731766954,0.4519014984393453,0.026870559874942235,2.850164845413288e-05,1.1984888144224588
AMM,STIFT,RIS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.557625046027575,0.04090769473176559,0.22595074921957664,0.026870559874942235,1.5783808532271884e-05,1.2315995393388914
AMM,STIFT,RWS,1,3.9758846113430023e-07,0.00029141499999954285,0.18036000000009775,0.0,33.00789503924659,0.0652209275252144,0.18981723712108778,0.0001735965471042053,33.443758613028564
AMM,STIFT,RWS,2,2.410743726867973e-07,0.00017669699999956463,0.13934000000005672,0.43843042996997184,16.5080163465927,0.06522092752526641,0.18981723712108778,9.083345591599172e-05,17.341092712739375
AMM,STIFT,RWS,4,1.61972803448847e-07,0.00011871900000017784,0.11704800000003444,0.5241069020189907,8.254009061098875,0.06522092752526577,0.18981723712108778,4.738992137597762e-05,9.150368398658435
AMM,STIFT,RWS,8,1.3902464389554304e-07,0.00010189900000014095,0.11316800000003056,0.8283181566753127,4.1310733575622045,0.06522092752525636,0.18981723712108778,2.6498776177758645e-05,5.327726215684715
AMM,STIFT,RWS,16,1.2400328618556227e-07,9.088900000011681e-05,0.11094800000002834,1.3634506784388418,2.0696055057946405,0.06522092752525623,0.18981723712108778,1.4578818140209607e-05,3.7991479407012814
AMM,STIFT,RWS,32,1.2076161988956642e-07,8.85130000001116e-05,0.11049600000002789,2.604961256442052,1.0348036407053498,0.06522092752525738,0.18981723712108778,8.272206410327705e-06,4.005395967761806
AMM,STIFT,ROS,1,3.9758846113430023e-07,0.00029141499999954285,1.165659999996485,0.0,16.04622765456952,0.19068884547572618,0.09211561460434935,0.0016229287499937577,17.49660685598454
AMM,STIFT,ROS,2,2.410743726867973e-07,0.00017669699999956463,0.7067880000006241,0.0,8.029787385871211,0.19068884547576406,0.0921156146043836,0.000860318431191105,9.020417102457547
AMM,STIFT,ROS,4,1.61972803448847e-07,0.00011871900000017784,0.47487600000039226,0.0,4.014894580738617,0.19068884547598206,0.09211561460440676,0.00045637158312931487,4.773150293375331
AMM,STIFT,ROS,8,1.3902464389554304e-07,0.00010189900000014095,0.407596000000325,0.0,2.014120848977539,0.1906888454759718,0.09211561460440881,0.0002769127235992592,2.7049002598064877
AMM,STIFT,ROS,16,1.2400328618556227e-07,9.088900000011681e-05,0.36355600000028093,0.0,1.013733983096685,0.1906888454757727,0.09211561460443436,0.00016550169773123658,1.6603509578781905
AMM,STIFT,ROS,32,1.2076161988956642e-07,8.85130000001116e-05,0.3540520000002714,0.0,0.5068678793561848,0.190688845475758,0.09211561460441718,9.55046051438105e-05,1.1439084778033952
AMM,PCA,RIS,1,4.2598305665348145e-07,8.134600000009589e-05,1.2489079999942576,0.0,0.040907694731778334,7.046210342800107,0.026870559874942235,4.368786960004683e-08,8.362978413072012
AMM,PCA,RIS,2,2.588394134447859e-07,5.843600000004566e-05,0.7588720000006762,0.0,0.04090769473174166,3.5301903110957866,0.026870559874942235,2.1844728000008653e-08,4.356899282387288
AMM,PCA,RIS,4,1.7457928348883088e-07,4.701800000002062e-05,0.5118360000004292,0.0,0.0409076947317679,1.7650951555505792,0.026870559874942235,1.0922363999997861e-08,2.344756613659366
AMM,PCA,RIS,8,1.4940179618819643e-07,4.396600000001393e-05,0.4380200000003554,0.0,0.04090769473176965,0.8896327174754108,0.026870559874942235,5.461975199999705e-09,1.3954750929462494
AMM,PCA,RIS,16,1.334649679038835e-07,4.212400000000989e-05,0.3912960000003087,0.0,0.040907694731766954,0.4519014984393453,0.026870559874942235,2.731780800000109e-09,0.9110180132431118
AMM,PCA,RIS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.0,0.04090769473176559,0.22595074921957664,0.026870559874942235,1.3658903999999874e-09,0.6739587108686746
AMM,PCA,RWS,1,3.9758846113430023e-07,0.00029141499999954285,0.18036000000009775,0.0,33.00789503924659,0.0652209275252144,0.18981723712108778,2.11847856000075e-08,33.443585037666246
AMM,PCA,RWS,2,2.410743726867973e-07,0.00017669699999956463,0.13934000000005672,0.0,16.5080163465927,0.06522092752526641,0.18981723712108778,1.0593185999997972e-08,16.90257145990667
AMM,PCA,RWS,4,1.61972803448847e-07,0.00011871900000017784,0.11704800000003444,0.0,8.254009061098875,0.06522092752526577,0.18981723712108778,5.29698959999976e-09,8.626214112015056
AMM,PCA,RWS,8,1.3902464389554304e-07,0.00010189900000014095,0.11316800000003056,0.0,4.1310733575622045,0.06522092752525636,0.18981723712108778,2.6492880000000937e-09,4.499381562882512
AMM,PCA,RWS,16,1.2400328618556227e-07,9.088900000011681e-05,0.11094800000002834,0.0,2.0696055057946405,0.06522092752525623,0.18981723712108778,1.3254371999999906e-09,2.4356826847697364
AMM,PCA,RWS,32,1.2076161988956642e-07,8.85130000001116e-05,0.11049600000002789,0.0,1.0348036407053498,0.06522092752525738,0.18981723712108778,6.631152000000065e-10,1.4004264397764579
AMM,PCA,ROS,1,3.9758846113430023e-07,2.914150000005177e-05,1.165659999996485,0.0,16.04622765456952,0.19068884547572618,0.09211561460434935,2.0092311240050612e-07,17.494721854657655
AMM,PCA,ROS,2,2.410743726867973e-07,1.7669700000026615e-05,0.7067880000006241,0.0,8.029787385871211,0.19068884547576406,0.0921156146043836,1.0047067799980515e-07,9.019397857197035
AMM,PCA,ROS,4,1.61972803448847e-07,1.1871900000013902e-05,0.47487600000039226,0.0,4.014894580738617,0.19068884547598206,0.09211561460440676,5.024366760005829e-08,4.77258712493587
AMM,PCA,ROS,8,1.3902464389554304e-07,1.0189900000010214e-05,0.407596000000325,0.0,2.014120848977539,0.1906888454759718,0.09211561460440881,2.5130955600014397e-08,2.704531663113844
AMM,PCA,ROS,16,1.2400328618556227e-07,9.0889000000078e-06,0.36355600000028093,0.0,1.013733983096685,0.1906888454757727,0.09211561460443436,1.2574599599997303e-08,1.6601036686550588
AMM,PCA,ROS,32,1.2076161988956642e-07,8.851300000007279e-06,0.3540520000002714,0.0,0.5068678793561848,0.190688845475758,0.09211561460441718,6.295628399999423e-09,1.1437333177938798
AMM,S_Tree,WS,32,1.29676202203555e-07,9.504700000012593e-05,0.045043999999992715,2.597013964268713,0.4121571539767199,0.06522092752524351,0.18981723712108756,0.22702753315520027,3.536375992723159
AMM,S_Tree,OS,32,1.29676202203555e-07,9.504700000012593e-05,0.38018800000029757,1.2520295796826675,0.1927366843151304,0.5092265597831261,0.0921156146044164,0.2270275331552143,2.6534191482170546
AMM,S_Tree,IS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.5439749686109209,0.04090769473176559,0.22595074921957664,0.02687055987494224,0.22702753315520258,1.4449612112689076
AMM,ST_Tree_Ac,WS,32,1.29676202203555e-07,9.504700000012593e-05,0.045043999999992715,2.597013964268713,0.4121571539767199,0.06522092752524351,0.18981723712108756,0.05257288009161401,3.3619213396595726
AMM,ST_Tree_Ac,OS,32,1.29676202203555e-07,9.504700000012593e-05,0.38018800000029757,1.2520295796826675,0.1927366843151304,0.5092265597831261,0.0921156146044164,0.05257288009160862,2.478964495153449
AMM,ST_Tree_Ac,IS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.5439749686109209,0.04090769473176559,0.22595074921957664,0.02687055987494224,0.05257288009161407,1.2705065582053192
AMM,STIFT,WS,32,1.29676202203555e-07,9.504700000012593e-05,0.045043999999992715,2.597013964268713,0.4121571539767199,0.06522092752524351,0.18981723712108756,0.05257288009161401,3.3619213396595726
AMM,STIFT,OS,32,1.29676202203555e-07,9.504700000012593e-05,0.38018800000029757,1.2520295796826675,0.1927366843151304,0.5092265597831261,0.0921156146044164,0.05257288009160862,2.478964495153449
AMM,STIFT,IS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.5439749686109209,0.04090769473176559,0.22595074921957664,0.02687055987494224,0.05257288009161407,1.2705065582053192
AMM,PCA,WS,32,1.29676202203555e-07,9.504700000012593e-05,0.045043999999992715,0.0,0.4121571539767199,0.06522092752524351,0.18981723712108756,0.0,0.7123344952992461
AMM,PCA,OS,32,1.29676202203555e-07,9.504700000008712e-06,0.38018800000029757,0.0,0.1927366843151304,0.5092265597831261,0.0921156146044164,0.0,1.174276493079173
AMM,PCA,IS,32,1.29676202203555e-07,4.157600000000869e-05,0.38018800000029757,0.0,0.04090769473176559,0.22595074921957664,0.02687055987494224,0.0,0.6739587095027842
